	popularity	budget	revenue	original_title	director	runtime	genres	release_date	vote_count	vote_average	release_year	release_month
7860	0.159632	2700000	37799643	The Black Stallion	Carroll Ballard	118	Adventure|Family	10/17/79	28	6.8	1979	10
7866	0.17866300000000002	420000	0	Scum	Alan Clarke	98	Crime|Drama	9/12/79	11	7.1	1979	9
7870	0.16016	1355000	0	The Brood	David Cronenberg	92	Horror|Thriller|Science Fiction	5/25/79	47	6.1	1979	5
7871	0.15896	800000	0	Stridulum	Giulio Paradisi	108	Science Fiction|Horror	3/22/79	11	3.0	1979	3
7878	0.386843	300000	0	Rock 'n' Roll High School	Allan Arkush	93	Comedy|Music	8/24/79	17	6.2	1979	8
7882	4.831966	6400000	78371200	The Terminator	James Cameron	108	Action|Thriller|Science Fiction	10/26/84	2692	7.1	1984	10
7883	2.5567990000000003	28000000	333000000	Indiana Jones and the Temple of Doom	Steven Spielberg	118	Adventure|Action	5/23/84	1735	6.9	1984	5
7884	2.484654	30000000	295212467	Ghostbusters	Ivan Reitman	107	Fantasy|Action|Comedy|Science Fiction|Family	6/7/84	1383	7.2	1984	6
7885	2.464803	11000000	153083102	Gremlins	Joe Dante	106	Fantasy|Horror|Comedy	6/7/84	844	6.8	1984	6
7886	2.183891	27000000	20158808	The Neverending Story	Wolfgang Petersen	102	Drama|Family|Fantasy|Adventure	4/5/84	484	6.8	1984	4
7887	2.1083380000000003	15000000	316360478	Beverly Hills Cop	Martin Brest	105	Action|Comedy|Crime	11/30/84	535	6.5	1984	11
7888	1.6891630000000002	30000000	0	Once Upon a Time in America	Sergio Leone	229	Drama|Crime	2/17/84	562	7.9	1984	2
7889	1.6822830000000002	18000000	51973029	Amadeus	MiloÅ¡ Forman	160	Drama|History|Music	10/26/84	560	7.5	1984	10
7890	1.5081120000000001	8000000	90815558	The Karate Kid	John G. Avildsen	126	Drama	6/22/84	475	6.7	1984	6
7891	1.331432	1800000	25504513	A Nightmare on Elm Street	Wes Craven	91	Horror	11/15/84	625	7.1	1984	11
7892	1.247659	18000000	31042035	Conan the Destroyer	Richard Fleischer	103	Adventure|Fantasy|Action	6/29/84	193	5.9	1984	6
7893	1.077574	28000000	40400657	2010	Peter Hyams	116	Thriller|Science Fiction	12/6/84	156	6.4	1984	12
7894	1.020675	40000000	30925690	Dune	David Lynch	137	Action|Science Fiction|Adventure	12/14/84	294	6.5	1984	12
7895	0.991867	10000000	86572238	Romancing the Stone	Robert Zemeckis	106	Action|Adventure|Comedy|Romance	3/30/84	245	6.3	1984	3
7896	0.9739	4500000	81198894	Police Academy	Hugh Wilson	96	Comedy|Crime	3/22/84	270	6.3	1984	3
7898	0.82288	18000000	87000000	Star Trek III: The Search for Spock	Leonard Nimoy	105	Science Fiction|Action|Adventure|Thriller	5/31/84	239	6.1	1984	5
7900	0.791148	8200000	80035402	Footloose	Herbert Ross	107	Drama|Family|Music|Romance	2/17/84	282	6.0	1984	2
7902	0.742001	1500000	2300000	Repo Man	Alex Cox	92	Comedy|Drama|Science Fiction	2/20/84	54	6.3	1984	2
7904	0.7006060000000001	35000000	0	Supergirl	Jeannot Szwarc	124	Adventure|Fantasy|Action|Science Fiction	11/20/84	44	4.0	1984	11
7906	0.637446	22000000	28744356	Starman	John Carpenter	115	Action|Adventure|Drama|Romance|Science Fiction	12/14/84	91	6.3	1984	12
7907	0.633247	6000000	38435947	Bachelor Party	Neal Israel	105	Comedy	6/29/84	67	5.9	1984	6
7911	0.606839	6500000	23686027	Sixteen Candles	John Hughes	93	Comedy|Romance	5/4/84	223	6.7	1984	5
7912	0.603541	14400000	34700291	The Killing Fields	Roland JoffÃ©	141	War|Drama|History	11/2/84	78	7.2	1984	11
7913	0.5909220000000001	3000000	14418922	Night of the Comet	Thom Eberhardt	95	Action|Comedy|Horror|Science Fiction|Thriller	11/16/84	36	5.7	1984	11
7914	0.5779	25300000	0	The Woman in Red	Gene Wilder	87	Comedy|Romance	8/15/84	40	6.0	1984	8
7916	0.550313	15000000	28733290	The Last Starfighter	Nick Castle	101	Adventure|Science Fiction|Action	7/13/84	101	6.1	1984	7
7918	0.539505	25000000	5778353	Sheena	John Guillermin	117	Adventure|Fantasy|Action|Comedy|Science Fiction	8/17/84	10	4.8	1984	8
7919	0.538135	1500000	0	Blood Simple	Joel Coen	97	Crime|Drama|Thriller	9/7/84	128	7.0	1984	9
7920	0.524253	8000000	69821334	Splash	Ron Howard	111	Comedy|Fantasy|Romance	3/9/84	147	6.1	1984	3
7921	0.518436	1746964	2181987	Paris, Texas	Wim Wenders	147	Drama	5/19/84	146	7.4	1984	5
7922	0.517691	10000000	8801940	Body Double	Brian De Palma	114	Mystery|Thriller	10/26/84	58	6.1	1984	10
7924	0.504848	25000000	38348988	City Heat	Richard Benjamin	93	Action|Comedy|Crime	12/5/84	24	5.2	1984	12
7926	0.493364	8600000	0	The Bounty	Roger Donaldson	132	Action|Drama|History	5/4/84	50	6.0	1984	5
7927	0.491888	58000000	25928721	The Cotton Club	Francis Ford Coppola	127	Music|Drama|Crime|Romance	12/14/84	37	6.1	1984	12
7929	0.46568000000000004	8000000	0	The Muppets Take Manhattan	Frank Oz	94	Romance|Comedy|Family	7/13/84	52	6.1	1984	7
7930	0.44653000000000004	9000000	20458340	Top Secret!	Jim Abrahams|David Zucker|Jerry Zucker	90	Comedy	6/8/84	117	6.8	1984	6
7936	0.367406	7200000	68392977	Purple Rain	Albert Magnoli	111	Drama|Music|Romance	7/27/84	39	6.9	1984	7
7938	0.36224	2550000	22812411	Missing in Action	Joseph Zito	101	Action|Adventure|Thriller|War	11/16/84	50	5.1	1984	11
7940	0.351379	28000000	47951979	The Natural	Barry Levinson	137	Drama	5/11/84	74	6.8	1984	5
7942	0.361782	800000	14000000	Children of the Corn	Fritz Kiersch	93	Drama|Fantasy|Horror|Thriller	3/9/84	106	5.6	1984	3
7945	0.33317399999999997	700000	0	The Hills Have Eyes Part II	Wes Craven	86	Horror	6/1/84	14	4.1	1984	6
7946	0.329484	8000000	27187653	A Passage to India	David Lean	163	Drama|Adventure|History	12/14/84	23	6.7	1984	12
7947	0.297597	14500000	8089290	Streets of Fire	Walter Hill	93	Action|Thriller|Music	6/1/84	48	6.7	1984	6
7948	0.28319099999999997	1200000	4978922	Stop Making Sense	Jonathan Demme	88	Documentary|Music	11/16/84	23	8.4	1984	11
7954	0.263077	28000000	0	Rhinestone	Bob Clark	111	Comedy	6/22/84	15	5.3	1984	6
7957	0.24330100000000002	1065000	0	Silent Night, Deadly Night	Charles E. Sellier Jr.	79	Thriller|Horror	11/9/84	31	4.9	1984	11
7965	0.204093	7000000	0	Bolero	John Derek	105	Drama|Romance	8/31/84	10	4.5	1984	8
7968	0.197425	1250000	3412497	C.H.U.D.	Douglas Cheek	88	Horror|Science Fiction	8/31/84	22	4.5	1984	8
7969	0.177006	1000000	35000000	Ghoulies	Luca Bercovici	81	Comedy|Horror|Fantasy	11/8/84	22	3.6	1984	11
7971	0.174241	18000000	19265302	Best Defense	Willard Huyck	94	Action|Comedy	7/20/84	10	3.8	1984	7
7974	0.202992	9000000	0	The Ice Pirates	Stewart Raffill	91	Action|Science Fiction|Comedy	3/16/84	22	5.0	1984	3
7975	0.140026	5500000	801000	Razorback	Russell Mulcahy	95	Horror	4/19/84	13	5.6	1984	4
7978	0.13399	8000000	10600497	Broadway Danny Rose	Woody Allen	84	Comedy	1/27/84	41	6.6	1984	1
7986	0.06413300000000001	2000000	0	The Company of Wolves	Neil Jordan	95	Fantasy|Horror|Science Fiction	9/15/84	14	6.6	1984	9
7987	4.828854	32350000	572700000	Return of the Jedi	Richard Marquand	135	Adventure|Action|Science Fiction	5/23/83	3101	7.8	1983	5
7988	3.178818	25000000	65884703	Scarface	Brian De Palma	170	Action|Crime|Drama|Thriller	12/8/83	1741	7.8	1983	12
7989	1.774018	36000000	160000000	Never Say Never Again	Irvin Kershner	134	Adventure|Action|Thriller	10/7/83	183	5.8	1983	10
7990	1.575742	27500000	183700000	Octopussy	John Glen	131	Adventure|Action|Thriller	6/5/83	289	5.9	1983	6
7992	1.263139	39000000	75800000	Superman III	Richard Lester	125	Comedy|Action|Adventure|Fantasy|Science Fiction	6/17/83	239	4.7	1983	6
7993	1.1151389999999999	40600000	90400000	Trading Places	John Landis	116	Comedy|Drama	6/7/83	353	6.9	1983	6
7994	1.106471	12000000	79567667	WarGames	John Badham	114	Thriller|Science Fiction	6/3/83	257	6.8	1983	6
7995	1.0684	15000000	61399552	National Lampoon's Vacation	Harold Ramis	98	Comedy|Adventure|Romance	7/28/83	201	6.9	1983	7
7996	1.065331	20500000	87987055	Jaws 3	Joe Alves	99	Horror	3/16/83	124	4.2	1983	3
7998	0.8072010000000001	8000000	0	Terms of Endearment	James L. Brooks	132	Drama|Comedy	11/20/83	74	6.3	1983	11
8000	0.771263	22000000	67642693	Sudden Impact	Clint Eastwood	117	Action|Crime|Thriller	12/8/83	78	6.6	1983	12
8001	0.699455	6200000	63541777	Risky Business	Paul Brickman	98	Comedy|Romance	8/5/83	164	6.3	1983	8
8002	0.6757529999999989	27000000	21500000	The Right Stuff	Philip Kaufman	193	Drama|History	10/21/83	120	7.2	1983	10
8005	0.592218999999999	3000000	21000000	Mickey's Christmas Carol	Burny Mattinson	26	Family|Animation	10/19/83	89	7.4	1983	10
8009	0.554917	10000000	25697647	The Outsiders	Francis Ford Coppola	91	Crime|Drama	3/25/83	134	6.8	1983	3
8010	0.5436880000000001	6500000	33759266	Porky's II: The Next Day	Bob Clark	98	Comedy	6/24/83	25	4.9	1983	6
8012	0.504901	10100000	0	The Man with Two Brains	Carl Reiner	93	Comedy|Romance|Science Fiction	6/10/83	50	5.9	1983	6
8014	0.48558500000000004	5000000	0	Cujo	Lewis Teague	91	Horror|Thriller	8/10/83	73	5.8	1983	8
8015	0.478476	12000000	30400000	Yentl	Barbra Streisand	132	Music|Drama|Romance	11/18/83	28	6.2	1983	11
8016	0.465858	22000000	42313354	Blue Thunder	John Badham	109	Science Fiction|Action|Thriller|Crime|Drama	2/5/83	50	5.8	1983	2
8017	0.449475	10000000	20766616	The Dead Zone	David Cronenberg	103	Thriller|Horror|Science Fiction	10/21/83	128	6.5	1983	10
8018	0.419263	350000	0	Valley Girl	Martha Coolidge	99	Comedy|Romance	4/8/83	27	5.9	1983	4
8023	0.343668	4000000	92921203	Flashdance	Adrian Lyne	95	Drama|Music|Romance	4/14/83	149	6.1	1983	4
8028	0.323585	10000000	29450919	Twilight Zone: The Movie	John Landis|Steven Spielberg|George Miller|Joe Dante	101	Drama|Fantasy|Horror|Science Fiction|Thriller	6/24/83	63	6.0	1983	6
8032	0.31140100000000004	10000000	2494480	Rumble Fish	Francis Ford Coppola	94	Action|Adventure|Crime|Drama|Romance	10/21/83	60	6.3	1983	10
8033	0.307082	22000000	64892670	Staying Alive	Sylvester Stallone	93	Drama|Action|Music|Romance	7/11/83	46	4.8	1983	7
8034	0.290596	5000000	12232628	Lone Wolf McQuade	Steve Carver	107	Action|Thriller|Drama|Western|Crime	4/14/83	27	5.2	1983	4
8036	0.27786500000000003	5000000	34725000	Psycho II	Richard Franklin	113	Horror|Mystery|Thriller	6/3/83	43	6.0	1983	6
8039	0.252008	5952000	2120439	Videodrome	David Cronenberg	87	Horror|Mystery|Science Fiction	2/4/83	180	6.8	1983	2
8043	0.20684899999999998	1100000	0	Michael Jackson's Thriller	John Landis	13	Horror|Music	12/2/83	30	8.1	1983	12
8046	0.196581	1200000	760883	Fire and Ice	Ralph Bakshi	81	Animation|Fantasy|Science Fiction	3/25/83	20	6.1	1983	3
8047	0.19553900000000002	8000000	0	Rock & Rule	Clive A. Smith	77	Action|Adventure|Animation|Fantasy|Science Fiction	4/15/83	14	6.1	1983	4
8050	0.254523	15000000	10219460	Brainstorm	Douglas Trumbull	106	Science Fiction|Thriller	9/30/83	28	6.2	1983	9
8054	0.14819200000000002	6000000	3661757	The Keep	Michael Mann	96	Drama|Foreign|Horror	12/16/83	16	5.3	1983	12
8057	0.136046	980385	0	BMX Bandits	Brian Trenchard-Smith	88	Adventure|Crime|Drama	12/29/83	13	7.0	1983	12
8058	0.194675	19000000	5656087	Something Wicked This Way Comes	Jack Clayton	95	Fantasy|Mystery|Thriller	4/29/83	16	6.3	1983	4
8059	0.38495799999999997	350000	0	Sleepaway Camp	Robert Hiltzik	85	Horror	11/18/83	42	6.3	1983	11
8061	0.089401	425000	10604986	The House on Sorority Row	Mark Rosman	91	Horror|Mystery|Thriller	1/21/83	11	5.5	1983	1
8066	0.015727	15000000	16500000	Spacehunter: Adventures in the Forbidden Zone	Lamont Johnson	90	Adventure|Science Fiction	5/20/83	17	5.1	1983	5
8067	4.76535899999999	33000000	327311859	Se7en	David Fincher	127	Crime|Mystery|Thriller	9/22/95	3535	7.9	1995	9
8068	4.282462000000001	30000000	361958736	Toy Story	John Lasseter	81	Animation|Comedy|Family	10/30/95	3141	7.5	1995	10
8069	3.440238	6000000	23341568	The Usual Suspects	Bryan Singer	106	Drama|Crime|Thriller	7/19/95	1942	8.0	1995	7
8070	2.5333229999999998	72000000	210000000	Braveheart	Mel Gibson	177	Action|Drama|History|War	5/24/95	2205	7.5	1995	5
8071	2.440099	58000000	352194034	GoldenEye	Martin Campbell	130	Adventure|Action|Thriller	11/16/95	741	6.4	1995	11
8072	2.245837	65000000	262797249	Jumanji	Joe Johnston	104	Adventure|Fantasy|Family	12/15/95	1105	6.6	1995	12
8073	2.230236	90000000	366101666	Die Hard: With a Vengeance	John McTiernan	128	Action|Thriller	5/19/95	1358	6.7	1995	5
8074	2.216699	35000000	113000000	Species	Roger Donaldson	108	Science Fiction|Horror|Action	7/7/95	225	5.2	1995	7
8075	2.206907	29500000	168840000	Twelve Monkeys	Terry Gilliam	129	Science Fiction|Thriller|Mystery	12/29/95	1439	7.2	1995	12
8076	2.191608	52000000	355237933	Apollo 13	Ron Howard	140	Drama	6/30/95	1002	7.1	1995	6
8077	1.964673	19000000	141407024	Bad Boys	Michael Bay	118	Adventure|Drama|Action|Comedy|Thriller	4/7/95	1134	6.4	1995	4
8078	1.9132740000000001	55000000	346079773	Pocahontas	Mike Gabriel|Eric Goldberg	81	Adventure|Animation|Drama|Family	6/14/95	795	6.6	1995	6
8079	1.8475830000000002	60000000	187436818	Heat	Michael Mann	171	Action|Crime|Drama|Thriller	12/15/95	1104	7.5	1995	12
8080	1.706784	2500000	5535405	Before Sunrise	Richard Linklater	105	Drama|Romance	1/27/95	554	7.6	1995	1
8081	1.6490770000000001	90000000	113493481	Judge Dredd	Danny Cannon	96	Science Fiction	6/30/95	339	5.2	1995	6
8082	1.59374	100000000	336529144	Batman Forever	Joel Schumacher	121	Science Fiction|Fantasy|Action|Crime	5/31/95	868	5.2	1995	5
8083	1.5526659999999999	52000000	116112375	Casino	Martin Scorsese	178	Drama|Crime	11/22/95	699	7.6	1995	11
8084	1.441055	12000000	0	Clueless	Amy Heckerling	97	Drama|Comedy|Romance	7/19/95	443	6.9	1995	7
8085	1.3571309999999999	30000000	254134910	Babe	Chris Noonan	89	Fantasy|Drama|Comedy|Family	7/18/95	387	5.9	1995	7
8086	1.27600499999999	50000000	287928194	Casper	Brad Silberling	100	Fantasy|Comedy|Family	5/26/95	561	5.9	1995	5
8088	1.23489	4000000	4300000	Four Rooms	Allison Anders|Alexandre Rockwell|Robert Rodriguez|Quentin Tarantino	98	Comedy	12/25/95	293	6.4	1995	12
8089	1.232098	175000000	264218220	Waterworld	Kevin Reynolds	135	Adventure|Action	7/28/95	557	5.8	1995	7
8091	1.173211	30000000	212385533	Ace Ventura: When Nature Calls	Steve Oedekerk	90	Comedy	11/10/95	583	6.0	1995	11
8092	1.173191	24000000	182016617	The Bridges of Madison County	Clint Eastwood	135	Drama|Romance	5/28/95	189	6.9	1995	5
8093	1.162695	3600000	49800000	Leaving Las Vegas	Mike Figgis	112	Drama|Romance	10/27/95	184	6.9	1995	10
8094	1.1366100000000001	22000000	1106279658	The Net	Irwin Winkler	114	Crime|Drama|Mystery|Thriller|Action	7/28/95	201	5.6	1995	7
8096	1.085209	26000000	19075720	Johnny Mnemonic	Robert Longo	97	Adventure|Action|Drama|Science Fiction|Thriller	5/26/95	182	5.3	1995	5
8097	1.077787	7000000	25405445	Desperado	Robert Rodriguez	104	Thriller|Action|Crime	8/25/95	536	6.7	1995	8
8098	1.068338	17000000	182057016	While You Were Sleeping	Jon Turteltaub	103	Comedy|Drama|Romance	4/21/95	169	6.2	1995	4
8100	1.016022	20000000	21284514	To Die For	Gus Van Sant	106	Fantasy|Drama|Comedy|Thriller	5/20/95	76	6.4	1995	5
8101	0.986266	60000000	104324083	Under Siege 2: Dark Territory	Geoff Murphy	100	Action|Thriller	7/13/95	95	5.6	1995	7
8102	0.981049	98000000	18517322	Cutthroat Island	Renny Harlin	119	Action|Adventure	12/22/95	54	6.1	1995	12
8103	0.958991	18000000	122195920	Mortal Kombat	Paul W.S. Anderson	101	Action|Fantasy	8/18/95	229	5.4	1995	8
8104	0.947883	16500000	135000000	Sense and Sensibility	Ang Lee	136	Drama|Romance	12/13/95	185	7.1	1995	12
8105	0.938457	10000000	26488734	Billy Madison	Tamra Davis	89	Comedy	2/10/95	237	6.2	1995	2
8106	0.9320729999999999	15000000	66000000	Mighty Morphin Power Rangers: The Movie	Bryan Spicer	92	Action|Adventure|Science Fiction|Family|Fantasy	6/30/95	78	5.3	1995	6
8107	0.9017799999999999	30250000	115101622	Get Shorty	Barry Sonnenfeld	105	Comedy|Thriller|Crime	10/20/95	139	6.1	1995	10
8108	0.888985	50000000	30303072	Assassins	Richard Donner	132	Action|Adventure|Crime|Thriller	10/6/95	204	5.8	1995	10
8109	0.8759950000000001	32000000	18552460	The Quick and the Dead	Sam Raimi	107	Action|Adventure|Drama|Thriller|Western	2/9/95	221	6.2	1995	2
8114	0.8075899999999989	25000000	6600000	Tank Girl	Rachel Talalay	98	Action|Fantasy|Comedy|Science Fiction	3/31/95	64	5.5	1995	3
8115	0.805549	3500000	28215918	Friday	F. Gary Gray	91	Comedy|Drama	4/26/95	294	7.0	1995	4
8116	0.804711	11000000	39363635	Dead Man Walking	Tim Robbins	122	Drama	12/29/95	144	7.1	1995	12
8117	0.7886989999999989	53000000	157387195	Crimson Tide	Tony Scott	116	Action|Thriller|Drama	5/12/95	295	6.8	1995	5
8118	0.77385	45000000	20350754	Showgirls	Paul Verhoeven	128	Drama	9/22/95	101	5.3	1995	9
8119	0.773291	15000000	6700000	Mighty Aphrodite	Woody Allen	95	Comedy|Romance	9/13/95	61	6.5	1995	9
8120	0.764355	9000000	0	Dead Man	Jim Jarmusch	121	Drama|Fantasy|Western	5/26/95	225	7.0	1995	5
8121	0.760076	20000000	50012507	A Walk in the Clouds	Alfonso ArÃ¡u	103	Drama|Romance	8/11/95	86	6.5	1995	8
8124	0.726743	30000000	24048000	Virtuosity	Brett Leonard	106	Action|Crime|Science Fiction|Thriller	8/4/95	79	5.4	1995	8
8128	0.673425	60000000	35431113	Money Train	Joseph Ruben	103	Action|Comedy|Crime	11/21/95	113	5.2	1995	11
8130	0.640868999999999	28000000	31596911	Rob Roy	Michael Caton-Jones	139	Adventure	4/13/95	72	6.2	1995	4
8132	0.623009	20000000	7563728	Hackers	Iain Softley	107	Action|Crime|Thriller|Drama	9/14/95	238	6.4	1995	9
8134	0.6043310000000001	44000000	13681765	Nixon	Oliver Stone	192	History|Drama	12/22/95	30	6.3	1995	12
8136	0.602056	55000000	127600435	First Knight	Jerry Zucker	134	Action|Adventure|Drama|Romance	7/7/95	172	5.8	1995	7
8137	0.592518999999999	21000000	23450000	Boys on the Side	Herbert Ross	115	Comedy|Drama	2/3/95	25	5.8	1995	2
8138	0.578548	5000000	15116634	Halloween: The Curse of Michael Myers	Joe Chappelle	88	Horror|Thriller	9/29/95	80	5.1	1995	9
8139	0.5771430000000001	50000000	11534477	Fair Game	Andrew Sipes	91	Action|Thriller|Romance	11/3/95	26	4.1	1995	11
8141	0.570524	10000000	0	Dead Presidents	Albert Hughes|Allen Hughes	119	Action|Crime|Drama|History	10/6/95	30	6.4	1995	10
8142	0.552091	6000000	2	Mallrats	Kevin Smith	94	Romance|Comedy	10/20/95	201	6.8	1995	10
8144	0.5516310000000001	62000000	107879496	The American President	Rob Reiner	106	Comedy|Drama|Romance	11/17/95	104	6.6	1995	11
8145	0.54766	17000000	0	A Little Princess	Alfonso CuarÃ³n	97	Drama|Family|Fantasy	5/10/95	99	7.1	1995	5
8146	0.538475	11000000	178104	Canadian Bacon	Michael Moore	91	Action|Comedy	6/8/95	16	5.2	1995	6
8147	0.537898	58000000	0	Sabrina	Sydney Pollack	127	Comedy|Romance	12/15/95	72	6.5	1995	12
8148	0.5264850000000001	42000000	7959291	Strange Days	Kathryn Bigelow	145	Crime|Drama|Science Fiction|Thriller	10/13/95	150	6.5	1995	10
8149	0.525474	500000	1148752	Living in Oblivion	Tom DiCillo	89	Drama|Comedy	1/20/95	23	6.9	1995	1
8152	0.508901	8169363	8175346	Nick of Time	John Badham	90	Crime|Drama|Thriller	11/22/95	91	6.0	1995	11
8154	0.489975	7000000	8349430	Smoke	Wayne Wang|Paul Auster	112	Comedy|Drama	6/9/95	41	6.8	1995	6
8160	0.460215	20000000	5781885	Screamers	Christian Duguay	108	Horror|Science Fiction	9/8/95	63	5.9	1995	9
8164	0.446622	1500000	7412216	Kids	Larry Clark	91	Drama|Crime	7/28/95	141	6.7	1995	7
8165	0.44371800000000006	17000000	7603766	Losing Isaiah	Stephen Gyllenhaal	106	Drama	3/17/95	12	6.5	1995	3
8170	0.407454	50000000	9851610	Jade	William Friedkin	95	Action|Thriller|Mystery|Romance	10/13/95	22	5.4	1995	10
8172	0.403149	6100000	0	Crying Freeman	Christophe Gans	102	Action|Crime	4/23/95	32	6.3	1995	4
8178	0.37809299999999996	14000000	19800000	Vampire in Brooklyn	Wes Craven	100	Comedy|Horror|Romance	10/27/95	45	4.5	1995	10
8179	0.376857	35000000	64350171	Sudden Death	Peter Hyams	106	Action|Adventure|Thriller	12/22/95	85	5.4	1995	12
8181	0.36020399999999997	8000000	529766	Things to Do in Denver When You're Dead	Gary Fleder	116	Drama|Crime	12/1/95	26	6.3	1995	12
8184	0.35223699999999997	40000000	0	Kiss of Death	Barbet Schroeder	101	Action|Crime|Drama|Thriller	4/21/95	35	5.5	1995	4
8188	0.327558	50000000	152000000	Congo	Frank Marshall	109	Action|Adventure|Drama|Mystery|Science Fiction	6/9/95	100	4.8	1995	6
8191	0.324339	7500000	0	Les Trois FrÃ¨res	Bernard Campan|Didier Bourdon	105	Comedy	12/13/95	54	7.0	1995	12
8198	0.307976	50000000	10382407	The Scarlet Letter	Roland JoffÃ©	135	Drama|History|Romance	10/13/95	61	5.3	1995	10
8199	0.29878299999999997	27000000	16140822	Devil in a Blue Dress	Carl Franklin	102	Drama|Mystery|Thriller	9/15/95	43	6.1	1995	9
8200	0.287963	500000	0	Embrace of the Vampire	Anne Goursaud	92	Horror|Thriller	5/30/95	20	5.4	1995	5
8207	0.275609	12000000	27400000	Now and Then	Lesli Linka Glatter	100	Comedy|Drama|Family	10/20/95	41	6.3	1995	10
8212	0.25404	19000000	0	Restoration	Michael Hoffman	117	Drama|Romance	12/29/95	13	6.2	1995	12
8215	0.246552	45000000	0	The Indian in the Cupboard	Frank Oz	96	Adventure|Family|Fantasy	7/14/95	62	5.8	1995	7
8220	0.200906	16000000	81452156	Waiting to Exhale	Forest Whitaker	127	Comedy|Drama|Romance	12/22/95	18	6.1	1995	12
8222	0.194078	35000000	15000000	Le Hussard sur le toit	Jean-Paul Rappeneau	135	War|Adventure|Drama|Romance	9/20/95	17	6.4	1995	9
8224	0.189446	10000000	23574130	How To Make An American Quilt	Jocelyn Moorhouse	116	Drama|Romance	10/6/95	16	6.6	1995	10
8225	0.18332	28000000	3983912	The Pebble and the Penguin	Don Bluth|Gary Goldman	74	Animation|Adventure|Family	4/11/95	11	4.8	1995	4
8226	0.183034	6400000	6	Never Talk to Strangers	Peter Hall	86	Thriller|Romance	10/20/95	15	4.5	1995	10
8229	0.141747	25000000	13071518	Clockers	Spike Lee	128	Mystery|Crime|Drama	9/15/95	26	6.7	1995	9
8233	0.11821500000000001	8000000	0	White Man's Burden	Desmond Nakano	89	Drama	12/1/95	14	5.0	1995	12
8239	0.06467200000000001	13365000	0	Le Bonheur est dans le prÃ©	Ã‰tienne Chatiliez	106	Comedy	1/31/95	12	7.2	1995	1
8241	0.018196	6000000	5093707	Top Dog	Aaron Norris	86	Action|Adventure|Comedy|Family|Thriller	4/28/95	10	4.7	1995	4
8242	4.586426	1200000	14661007	Reservoir Dogs	Quentin Tarantino	99	Crime|Thriller	6/25/92	2018	7.9	1992	6
8243	3.966538	28000000	504050219	Aladdin	Ron Clements|John Musker	90	Animation|Family|Comedy|Adventure|Fantasy	11/25/92	2121	7.3	1992	11
8244	3.822939	18000000	358991681	Home Alone 2: Lost In New York	Chris Columbus	120	Comedy|Family|Adventure|Crime	11/19/92	1426	6.2	1992	11
8245	2.248239	80000000	280000000	Batman Returns	Tim Burton	126	Action|Crime|Fantasy|Science Fiction|Thriller	6/19/92	922	6.5	1992	6
8246	1.9191479999999999	50000000	159773545	AlienÂ³	David Fincher	114	Science Fiction|Action|Horror	5/22/92	850	6.0	1992	5
8247	1.574949	35000000	321731527	Lethal Weapon 3	Richard Donner	118	Adventure|Action|Comedy|Thriller|Crime	5/15/92	468	6.1	1992	5
8248	1.4326530000000002	40000000	215862692	Dracula	Francis Ford Coppola	128	Romance|Horror	11/13/92	545	6.8	1992	11
8249	1.375348	11000000	0	Army of Darkness	Sam Raimi	81	Fantasy|Horror|Comedy	10/9/92	446	7.2	1992	10
8250	1.283709	35000000	156563139	Under Siege	Andrew Davis	103	Action|Thriller	10/9/92	204	5.9	1992	10
8252	1.199355	40000000	243240178	A Few Good Men	Rob Reiner	138	Drama|Thriller	12/11/92	502	6.9	1992	12
8253	1.16983	20000000	121697323	Wayne's World	Penelope Spheeris	94	Comedy	2/14/92	421	6.5	1992	2
8255	1.0705770000000001	49000000	352927224	Basic Instinct	Paul Verhoeven	127	Thriller|Mystery	3/20/92	444	6.4	1992	3
8256	1.014049	23000000	0	Universal Soldier	Roland Emmerich	102	Thriller|Action|Science Fiction|Crime	7/10/92	198	5.8	1992	7
8257	0.9805659999999999	12500000	10725228	Glengarry Glen Ross	James Foley	100	Crime|Drama|Mystery	9/15/92	148	7.2	1992	9
8258	0.9640040000000001	40000000	58662452	Honey I Blew Up the Kid	Randal Kleiser	89	Adventure|Comedy|Family|Science Fiction	7/16/92	131	4.8	1992	7
8260	0.851712	1000000	2019469	Bad Lieutenant	Abel Ferrara	96	Crime|Drama	9/16/92	63	6.3	1992	9
8261	0.841579999999999	14000000	159157447	Unforgiven	Clint Eastwood	131	Western	8/7/92	602	7.5	1992	8
8262	0.834109	31000000	231605150	Sister Act	Emile Ardolino	100	Music|Comedy	5/28/92	320	6.2	1992	5
8264	0.782091	47000000	7191399	1492: Conquest of Paradise	Ridley Scott	154	Action|Adventure|Drama|History	10/9/92	81	6.1	1992	10
8265	0.776089	8000000	17092453	Pet Sematary II	Mary Lambert	100	Horror	8/28/92	50	5.0	1992	8
8266	0.775666	31000000	134095253	Scent of a Woman	Martin Brest	157	Drama	12/23/92	435	7.1	1992	12
8267	0.767389	15000000	44065653	Passenger 57	Kevin Hooks	84	Action|Adventure|Thriller	11/5/92	138	5.4	1992	11
8268	0.766646	3000000	242623	Braindead	Peter Jackson	104	Horror|Comedy	8/13/92	166	7.4	1992	8
8269	0.751681	8000000	6739141	Fortress	Stuart Gordon	95	Action|Thriller|Science Fiction	9/30/92	78	5.4	1992	9
